,playerid,Name,Team,pr,rank,adp,R,HR,RBI,RC,AVG,OPS,IP,QS,SO,WHIP,ERA,SVHD
319,14553,Nomar Mazara,SDP,-2.415617959,362,NA,-0.552099382,-0.484976913,-0.446398059,-0.491742257,-0.166724865,-0.273676484,NA,NA,NA,NA,NA,NA
164,12857,Shawn Armstrong,,-2.417504785,519,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.886587764,0.165700503,-0.041186538,-0.140997366
590,17468,Kelvin Gutierrez,BAL,-2.41893577,363,NA,-0.27662818,-0.484976913,-0.23693951,-0.231366561,-0.211893067,-0.977131539,NA,NA,NA,NA,NA,NA
1408,sa3014421,Cade Cavalli,WSN,-2.418978197,520,NA,NA,NA,NA,NA,NA,NA,-0.100227166,0.141822364,-0.116366787,-0.901537944,-0.772890427,-0.669778238
999,20476,Peter Solomon,HOU,-2.467398878,521,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.333458369,-0.736822574,0.076763966,-0.187527316,-0.53758302
1201,4994,Fernando Abad,,-2.470498019,522,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.736822574,-0.190045646,-0.169234719,-0.140997366
835,19614,Cionel Pérez,BAL,-2.472062527,523,NA,NA,NA,NA,NA,NA,NA,-0.316408632,-0.571098736,-0.24473695,-0.901537944,-0.297282899,-0.140997366
628,17793,Trey Wingenter,CIN,-2.479491737,524,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.522872303,0.165700503,-0.461916274,-0.405387802
574,17292,Javy Guerra,SDP,-2.496731829,525,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.69403252,-0.101109109,-0.041186538,-0.405387802
1406,sa3011621,Ethan Small,MIL,-2.497212049,526,NA,NA,NA,NA,NA,NA,NA,-0.402881218,0.141822364,-0.437292194,-0.634728332,-0.626549649,-0.53758302
635,17888,Tayler Saucedo,TOR,-2.50484423,527,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.950772845,-0.101109109,0.599054364,-0.53758302
324,14593,David Bote,CHC,-2.506042053,364,NA,-0.724268883,-0.484976913,-0.62094685,-0.632119001,-0.257061268,0.213330862,NA,NA,NA,NA,NA,NA
56,11205,Adam Eaton,,-2.513667457,365,NA,-0.517665482,-0.686045285,-0.690766366,-0.589662259,0.149452545,-0.178980611,NA,NA,NA,NA,NA,NA
1405,sa3011585,Mitchell Stumpo,ARI,-2.519767756,528,NA,NA,NA,NA,NA,NA,NA,-1.15951635,-0.571098736,-1.121933063,0.165700503,0.836858128,-0.669778238
1438,sa915822,Zach Logue,,-2.527714048,529,NA,NA,NA,NA,NA,NA,NA,-0.835244151,-0.333458369,-0.865192737,0.432510114,-0.388745885,-0.53758302
1094,22358,Stephen Ridings,NYY,-2.53786686,530,NA,NA,NA,NA,NA,NA,NA,-0.964953031,-0.571098736,-0.886587764,-0.36791872,0.525883975,-0.273192584
342,14773,Yu Chang,CLE,-2.543663591,366,NA,-0.448797681,-0.384442727,-0.341668785,-0.499367529,-0.528070476,-0.341316393,NA,NA,NA,NA,NA,NA
148,12680,Ryne Harper,,-2.544265442,531,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.522872303,-0.101109109,-0.608257052,-0.273192584
634,17878,Dennis Santana,TEX,-2.549977808,532,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.571098736,-0.266131977,-0.990474481,-0.461916274,-0.008802148
1452,sa918412,Cooper Hummel,ARI,-2.55649301,367,NA,-0.758702783,-0.686045285,-0.795495641,-0.710223356,-0.076388462,0.470362517,NA,NA,NA,NA,NA,NA
1118,23798,Randy Dobnak,MIN,-2.558519935,533,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.095818002,-0.608452411,-0.456855258,-0.608257052,-0.53758302
521,16609,Bryan Abreu,HOU,-2.563599172,534,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.629847439,-1.079411018,0.452713586,-0.008802148
358,14968,Victor Caratini,SDP,-2.572845886,368,NA,-0.552099382,-0.585511099,-0.446398059,-0.462908636,-0.076388462,-0.449540247,NA,NA,NA,NA,NA,NA
497,16434,Christian Arroyo,BOS,-2.584081947,369,NA,-0.724268883,-0.686045285,-0.725676124,-0.725347702,0.239788948,0.037467098,NA,NA,NA,NA,NA,NA
763,19264,Thomas Hatch,,-2.611924051,535,NA,NA,NA,NA,NA,NA,NA,-0.640680831,-0.571098736,-0.651242466,-0.101109109,-0.242405108,-0.405387802
886,19864,Riley Adams,WSN,-2.619485577,370,NA,-0.379929881,-0.384442727,-0.376578543,-0.392250276,-0.799079685,-0.287204465,NA,NA,NA,NA,NA,NA
1181,4141,Derek Holland,BOS,-2.623542422,536,NA,NA,NA,NA,NA,NA,NA,-0.510971952,-0.571098736,-0.480082249,-0.545791795,-0.242405108,-0.273192584
1313,9112,Khris Davis,,-2.637501311,371,NA,-0.620967182,-0.283908541,-0.446398059,-0.587895381,-0.708743282,0.010411135,NA,NA,NA,NA,NA,NA
95,1177,Albert Pujols,,-2.642661527,372,NA,-0.724268883,-0.283908541,-0.446398059,-0.643820311,-0.257061268,-0.287204465,NA,NA,NA,NA,NA,NA
667,18083,Austin Allen,OAK,-2.649182407,373,NA,-0.586533282,-0.283908541,-0.446398059,-0.508348642,-0.347397671,-0.476596211,NA,NA,NA,NA,NA,NA
1277,7738,Wily Peralta,DET,-2.656771514,537,NA,NA,NA,NA,NA,NA,NA,-0.143463459,-0.095818002,-0.415897167,-1.079411018,-0.516794066,-0.405387802
129,12325,Jace Peterson,MIL,-2.662913889,374,NA,-0.448797681,-0.585511099,-0.516217576,-0.477785397,-0.347397671,-0.287204465,NA,NA,NA,NA,NA,NA
465,16159,Jace Fry,WSN,-2.664146247,538,NA,NA,NA,NA,NA,NA,NA,-0.705535271,-0.571098736,-0.651242466,-0.545791795,0.214909823,-0.405387802
1048,21534,Cal Raleigh,SEA,-2.665882059,375,NA,-0.448797681,-0.183374355,-0.23693951,-0.412870761,-0.799079685,-0.584820066,NA,NA,NA,NA,NA,NA
468,16209,Jake Reed,NYM,-2.688995971,539,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.672637493,-0.190045646,-0.187527316,-0.405387802
1356,sa3004469,Tommy Romero,,-2.713506688,540,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.333458369,-0.9935629,0.610383189,-0.297282899,-0.669778238
110,12092,Niko Goodrum,HOU,-2.71592246,376,NA,-0.17332648,-0.183374355,-0.306759027,-0.338857456,-1.115257095,-0.598348048,NA,NA,NA,NA,NA,NA
876,19789,Anthony Castro,TOR,-2.722765687,541,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.571098736,-0.865192737,-0.101109109,0.141739434,-0.405387802
593,17485,Albert Abreu,NYY,-2.723957844,542,NA,NA,NA,NA,NA,NA,NA,-0.251554192,-0.571098736,-0.159156842,-1.257284092,-0.608257052,0.12339307
1423,sa873347,Jhoan Duran,MIN,-2.729471387,543,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.014957927,-0.190045646,0.635639559,-0.53758302
624,17759,Angel Perdomo,,-2.734691324,544,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.501477276,-0.634728332,0.105154239,-0.405387802
339,14739,Paul Blackburn,OAK,-2.737238676,545,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.333458369,-0.672637493,-0.634728332,-0.333868094,-0.273192584
936,20036,Isaac Paredes,DET,-2.742879065,377,NA,-0.896438383,-0.786579471,-0.900224915,-0.838597113,0.465629955,0.213330862,NA,NA,NA,NA,NA,NA
414,15507,Hunter Harvey,WSN,-2.742999007,546,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.758217601,-0.190045646,-0.333868094,-0.140997366
882,19845,Alexander Wells,,-2.749606356,547,NA,NA,NA,NA,NA,NA,NA,-0.186699752,-0.333458369,-0.458687222,-0.190045646,-1.175327565,-0.405387802
524,16623,Greg Allen,PIT,-2.756374171,378,NA,-0.414363781,-0.786579471,-0.62094685,-0.503476018,0.059116142,-0.490124193,NA,NA,NA,NA,NA,NA
520,16588,Jonathan Holder,CHC,-2.761175758,548,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.779612628,0.165700503,-0.443623677,-0.405387802
1364,sa3005282,D.L. Hall,,-2.768454316,549,NA,NA,NA,NA,NA,NA,NA,-0.510971952,0.141822364,-0.415897167,-0.723664869,-0.589964455,-0.669778238
1015,20794,Manuel Rodríguez,CHC,-2.769360567,550,NA,NA,NA,NA,NA,NA,NA,-0.446117512,-0.571098736,-0.437292194,-0.990474481,-0.315575496,-0.008802148
1082,22217,Luis Campusano,SDP,-2.772008534,379,NA,-0.862004483,-0.686045285,-0.795495641,-0.750887372,0.284957149,0.037467098,NA,NA,NA,NA,NA,NA
128,12323,Jacob Barnes,DET,-2.774584571,551,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.672637493,-0.36791872,-0.205819913,-0.273192584
1076,22092,Kyle Tyler,,-2.791717309,552,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.779612628,-0.456855258,0.105154239,-0.405387802
1072,21997,Luis Frías,,-2.800573614,553,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.571098736,-0.822402683,-0.012172572,-0.132649524,-0.405387802
842,19665,Kyle Wright,ATL,-2.805880836,554,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.095818002,-0.565662357,-0.545791795,-0.571671857,-0.53758302
40,10756,Shane Greene,LAD,-2.809304923,555,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.571098736,-0.865192737,0.076763966,-0.187527316,-0.405387802
1083,22224,Jon Heasley,KCR,-2.822411836,556,NA,NA,NA,NA,NA,NA,NA,-0.446117512,-0.333458369,-0.565662357,-0.36791872,-0.571671857,-0.53758302
716,18674,Jake Woodford,STL,-2.824110976,557,NA,NA,NA,NA,NA,NA,NA,0.051099861,-0.333458369,-0.308922032,-0.812601406,-0.88264601,-0.53758302
1153,2900,Roberto Pérez,PIT,-2.828049373,380,NA,-0.10445868,0.017694017,0.112158071,-0.083755911,-1.657275512,-1.112411357,NA,NA,NA,NA,NA,NA
1415,sa829855,Alex Faedo,,-2.831424054,558,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.079143008,0.788256263,-0.315575496,-0.53758302
893,19876,Kevin Ginkel,ARI,-2.835900826,559,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.950772845,0.25463704,-0.022893941,-0.53758302
1025,21111,Miguel Yajure,PIT,-2.838241222,560,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.333458369,-0.736822574,0.076763966,-0.644842246,-0.53758302
952,20167,Kyle Muller,ATL,-2.847411429,561,NA,NA,NA,NA,NA,NA,NA,-0.381263072,-0.095818002,-0.39450214,-0.990474481,-0.315575496,-0.669778238
215,13397,Sam Selman,OAK,-2.849481568,562,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.571098736,-0.501477276,-0.545791795,-0.42533108,-0.273192584
1321,9388,Josh Tomlin,,-2.854507143,563,NA,NA,NA,NA,NA,NA,NA,-0.294790485,-0.571098736,-0.522872303,0.165700503,-1.358253537,-0.273192584
511,16530,Mauricio Dubón,SFG,-2.856068404,381,NA,-0.793136683,-0.786579471,-0.830405399,-0.777989182,0.646302761,-0.314260429,NA,NA,NA,NA,NA,NA
25,10322,Danny Santana,,-2.862475856,382,NA,-0.620967182,-0.484976913,-0.62094685,-0.708486758,-0.302229469,-0.124868684,NA,NA,NA,NA,NA,NA
1422,sa872477,Elehuris Montero,COL,-2.866290149,383,NA,-1.137475685,-0.887113657,-1.074773706,-1.059456143,0.646302761,0.646226281,NA,NA,NA,NA,NA,NA
822,19541,Jimmy Lambert,,-2.870539666,564,NA,NA,NA,NA,NA,NA,NA,-0.424499365,-0.333458369,-0.415897167,-0.36791872,-0.791183024,-0.53758302
637,17897,Garrett Cleavinger,LAD,-2.881279683,565,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.886587764,-0.278982183,0.379543198,-0.53758302
808,19454,Michael Rucker,CHC,-2.882219239,566,NA,NA,NA,NA,NA,NA,NA,-0.575826391,-0.571098736,-0.565662357,-0.101109109,-0.663134843,-0.405387802
1096,22487,Johan Oviedo,,-2.882644011,567,NA,NA,NA,NA,NA,NA,NA,-0.316408632,-0.095818002,-0.437292194,-1.257284092,-0.370453288,-0.405387802
1432,sa913099,Adam Oller,OAK,-2.884548326,568,NA,NA,NA,NA,NA,NA,NA,-0.597444538,-0.333458369,-0.672637493,-0.190045646,-0.55337926,-0.53758302
1143,27461,Shogo Akiyama,CIN,-2.88795474,384,NA,-0.483231581,-0.786579471,-0.655856608,-0.522560089,0.239788948,-0.679515939,NA,NA,NA,NA,NA,NA
47,10855,Chasen Shreve,NYM,-2.894722417,569,NA,NA,NA,NA,NA,NA,NA,-0.640680831,-0.571098736,-0.629847439,-0.545791795,-0.498501468,-0.008802148
724,18792,Miguel Del Pozo,DET,-2.89683328,570,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.415897167,-0.812601406,-0.22411251,-0.405387802
165,12858,Brian Goodwin,,-2.899307419,385,NA,-0.517665482,-0.484976913,-0.516217576,-0.560588251,-0.573238678,-0.24662052,NA,NA,NA,NA,NA,NA
1339,9939,Brandon Kintzler,,-2.902752748,571,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.651242466,-0.723664869,-0.480208871,-0.008802148
1023,21087,Demarcus Evans,,-2.907715049,572,NA,NA,NA,NA,NA,NA,NA,-0.402881218,-0.571098736,-0.24473695,-0.990474481,-0.42533108,-0.273192584
481,16337,Nick Gordon,MIN,-2.916155753,386,NA,-0.620967182,-0.786579471,-0.690766366,-0.671371873,0.330125351,-0.476596211,NA,NA,NA,NA,NA,NA
1006,20531,Kutter Crawford,BOS,-2.9165901,573,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.333458369,-0.801007656,0.165700503,-0.55337926,-0.53758302
1107,23292,Packy Naughton,,-2.918160833,574,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.333458369,-0.715427547,-0.278982183,-0.498501468,-0.53758302
703,18496,Junior Fernández,,-2.960207953,575,NA,NA,NA,NA,NA,NA,NA,-0.813626004,-0.571098736,-0.801007656,-0.634728332,0.397835795,-0.53758302
370,15055,Dom Nuñez,COL,-2.97593063,387,NA,-0.345495981,-0.082840169,-0.23693951,-0.375118718,-1.702443713,-0.233092538,NA,NA,NA,NA,NA,NA
710,18555,Logan Allen,CLE,-2.976954094,576,NA,NA,NA,NA,NA,NA,NA,-0.165081605,-0.095818002,-0.330317059,-1.079411018,-0.900938607,-0.405387802
966,20253,Griffin Jax,MIN,-2.977492145,577,NA,NA,NA,NA,NA,NA,NA,-0.078609019,0.141822364,-0.308922032,-0.634728332,-1.559472107,-0.53758302
622,17750,Max Schrock,CIN,-2.984416602,388,NA,-0.689834982,-0.786579471,-0.725676124,-0.703495073,0.330125351,-0.408956302,NA,NA,NA,NA,NA,NA
1308,9013,César Valdez,,-2.990941294,578,NA,NA,NA,NA,NA,NA,NA,-0.900098591,-0.571098736,-0.907982791,0.076763966,-0.150942121,-0.53758302
498,16440,James Norwood,PHI,-2.996088759,579,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.950772845,-0.545791795,0.617346961,-0.53758302
766,19269,T.J. Zeuch,,-2.996891415,580,NA,NA,NA,NA,NA,NA,NA,-0.770389711,-0.571098736,-0.886587764,-0.190045646,-0.041186538,-0.53758302
578,17326,Cole Tucker,PIT,-3.003173634,389,NA,-0.20776038,-0.585511099,-0.376578543,-0.300840847,-0.663575081,-0.868907684,NA,NA,NA,NA,NA,NA
183,12984,Jackie Bradley Jr.,BOS,-3.008195884,390,NA,-0.10445868,-0.283908541,-0.23693951,-0.281332007,-1.205593498,-0.895963648,NA,NA,NA,NA,NA,NA
137,12510,Curt Casali,SFG,-3.008636079,391,NA,-0.448797681,-0.283908541,-0.341668785,-0.356160534,-0.979752491,-0.598348048,NA,NA,NA,NA,NA,NA
1346,sa3004047,Gabriel Arias,CLE,-3.024207768,392,NA,-0.896438383,-0.786579471,-0.900224915,-0.863118947,0.601134559,-0.178980611,NA,NA,NA,NA,NA,NA
1300,8418,Ehire Adrianza,WSN,-3.038104156,393,NA,-0.586533282,-0.786579471,-0.655856608,-0.61871069,0.059116142,-0.449540247,NA,NA,NA,NA,NA,NA
195,13185,Orlando Arcia,ATL,-3.069471214,394,NA,-0.827570583,-0.686045285,-0.830405399,-0.817898504,0.284957149,-0.192508593,NA,NA,NA,NA,NA,NA
333,14691,Harold Castro,DET,-3.069990212,395,NA,-0.620967182,-0.887113657,-0.62094685,-0.637414495,0.781807365,-1.085355394,NA,NA,NA,NA,NA,NA
579,17338,Willi Castro,DET,-3.070647783,396,NA,-0.724268883,-0.786579471,-0.760585883,-0.765550797,0.375293552,-0.408956302,NA,NA,NA,NA,NA,NA
1219,5384,Juan Lagares,,-3.105754943,397,NA,-0.655401082,-0.786579471,-0.690766366,-0.704785327,0.330125351,-0.598348048,NA,NA,NA,NA,NA,NA
309,14457,Adam Conley,,-3.112561495,581,NA,NA,NA,NA,NA,NA,NA,-0.878480444,-0.571098736,-0.886587764,0.076763966,-0.315575496,-0.53758302
912,19940,Jhon Romero,MIN,-3.116494644,582,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.9935629,0.25463704,-0.260697705,-0.53758302
1080,22175,Max Kranick,PIT,-3.121707155,583,NA,NA,NA,NA,NA,NA,NA,-0.424499365,-0.095818002,-0.587057384,-0.278982183,-1.065571982,-0.669778238
1257,6797,Julio Teheran,,-3.124593948,584,NA,NA,NA,NA,NA,NA,NA,0.094336154,0.379462731,-0.159156842,-0.990474481,-1.778983273,-0.669778238
722,18769,Cody Poteet,MIA,-3.138977061,585,NA,NA,NA,NA,NA,NA,NA,-0.640680831,-0.571098736,-0.651242466,-0.36791872,-0.370453288,-0.53758302
1036,21333,Seth Romero,WSN,-3.144156885,586,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.950772845,-0.36791872,0.269787614,-0.53758302
332,14681,Andres Machado,WSN,-3.144519287,587,NA,NA,NA,NA,NA,NA,NA,-0.424499365,-0.571098736,-0.501477276,-1.079411018,-0.955816399,0.387783506
247,13707,Joey Krehbiel,BAL,-3.144902947,588,NA,NA,NA,NA,NA,NA,NA,-0.381263072,-0.571098736,-0.39450214,-0.723664869,-1.065571982,-0.008802148
120,12179,Maikel Franco,WSN,-3.155606488,398,NA,-0.689834982,-0.484976913,-0.516217576,-0.627055154,-0.347397671,-0.490124193,NA,NA,NA,NA,NA,NA
396,15291,Steven Brault,,-3.168825263,589,NA,NA,NA,NA,NA,NA,NA,-0.035372726,-0.095818002,-0.266131977,-1.168347555,-1.065571982,-0.53758302
449,15906,Lewis Thorpe,,-3.169272241,590,NA,NA,NA,NA,NA,NA,NA,-0.208317899,-0.095818002,-0.39450214,-0.812601406,-1.120449774,-0.53758302
950,20153,Nick Nelson,PHI,-3.169632384,591,NA,NA,NA,NA,NA,NA,NA,-0.338026779,-0.571098736,-0.223341923,-1.613030241,-0.150942121,-0.273192584
1078,22165,Ryan Vilade,,-3.172357537,399,NA,-0.896438383,-0.887113657,-0.970044431,-0.908779709,0.736639163,-0.24662052,NA,NA,NA,NA,NA,NA
740,19178,Tommy Nance,MIA,-3.173652124,592,NA,NA,NA,NA,NA,NA,NA,-0.878480444,-0.571098736,-0.84379771,-0.190045646,-0.681427441,-0.008802148
536,16930,Jonah Heim,TEX,-3.173663982,400,NA,-0.655401082,-0.484976913,-0.516217576,-0.5937944,-0.392565872,-0.530708138,NA,NA,NA,NA,NA,NA
971,20287,Ben Rortvedt,NYY,-3.18679992,401,NA,-0.311062081,-0.183374355,-0.23693951,-0.385507048,-1.160425296,-0.90949163,NA,NA,NA,NA,NA,NA
1259,6887,Martín Maldonado,HOU,-3.189128175,402,NA,0.102144721,0.118228203,0.112158071,-0.065730339,-2.154125728,-1.301803103,NA,NA,NA,NA,NA,NA
7,10066,Ian Krol,SDP,-3.193917946,593,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.715427547,-0.634728332,0.013691253,-0.53758302
311,14503,Renato Núñez,,-3.20746466,403,NA,-0.930872284,-0.686045285,-0.865315157,-0.893589769,-0.166724865,0.335082699,NA,NA,NA,NA,NA,NA
781,19330,Matthew Festa,SEA,-3.209140472,594,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.950772845,-0.012172572,-0.150942121,-0.53758302
1370,sa3006908,Richie Palacios,CLE,-3.222478446,404,NA,-1.068607884,-0.987647843,-1.074773706,-1.000835094,0.736639163,0.172746917,NA,NA,NA,NA,NA,NA
543,16980,Daniel Mengden,,-3.230781746,595,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.121933063,0.432510114,-0.205819913,-0.669778238
1067,21844,Braxton Garrett,MIA,-3.247254913,596,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.333458369,-0.886587764,-0.36791872,-0.132649524,-0.669778238
1396,sa3010303,Nick Mikolajchak,CLE,-3.249243456,597,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.014957927,0.076763966,-0.150942121,-0.53758302
89,11713,Matt Harvey,,-3.255100632,598,NA,NA,NA,NA,NA,NA,NA,-0.251554192,0.141822364,-0.480082249,-0.545791795,-1.449716523,-0.669778238
1073,22036,Angel Rondón,,-3.264786485,599,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.571098736,-1.036352954,-0.012172572,-0.077771733,-0.53758302
1401,sa3011468,Josh Jung,TEX,-3.287710408,405,NA,-1.103041784,-0.887113657,-1.039863948,-1.022403983,0.510798156,0.253914808,NA,NA,NA,NA,NA,NA
1014,20778,Cristopher Sánchez,PHI,-3.308342541,600,NA,NA,NA,NA,NA,NA,NA,-0.683917125,-0.571098736,-0.651242466,-1.079411018,0.214909823,-0.53758302
1402,sa3011494,Brandon Williamson,CIN,-3.315818788,601,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.333458369,-0.950772845,0.25463704,-0.608257052,-0.669778238
272,13911,Scott Oberg,COL,-3.317936928,602,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.036352954,-0.190045646,0.068569045,-0.53758302
659,18027,Hoy Park,PIT,-3.321927273,406,NA,-0.689834982,-0.786579471,-0.760585883,-0.680525278,-0.211893067,-0.192508593,NA,NA,NA,NA,NA,NA
697,18376,Connor Overton,CIN,-3.332382001,603,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.100538035,0.25463704,-0.150942121,-0.669778238
1442,sa917941,Nolan Jones,CLE,-3.336980572,407,NA,-0.655401082,-0.585511099,-0.690766366,-0.662026462,-0.618406879,-0.124868684,NA,NA,NA,NA,NA,NA
899,19890,Emmanuel Rivera,KCR,-3.351510543,408,NA,-0.965306184,-0.786579471,-0.935134673,-0.928443066,0.375293552,-0.111340702,NA,NA,NA,NA,NA,NA
885,19858,Luis Rengifo,LAA,-3.353783531,409,NA,-0.655401082,-0.686045285,-0.725676124,-0.702036147,-0.121556664,-0.463068229,NA,NA,NA,NA,NA,NA
1028,21183,Humberto Castellanos,ARI,-3.358838149,604,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.095818002,-0.822402683,0.076763966,-1.120449774,-0.669778238
656,18,Neftalí Feliz,,-3.370671417,605,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.929377818,-0.012172572,-0.333868094,-0.53758302
14,10160,Ryan Weber,NYY,-3.39771771,606,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.571098736,-0.972167873,0.165700503,-0.407038482,-0.669778238
115,12158,Austin Barnes,LAD,-3.408533963,410,NA,-0.448797681,-0.484976913,-0.481307817,-0.541911891,-0.799079685,-0.652459975,NA,NA,NA,NA,NA,NA
1377,sa3007778,Ryan Weiss,,-3.409016173,607,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.079143008,-0.012172572,-0.114356927,-0.53758302
1331,9794,Rex Brothers,MIL,-3.410643261,608,NA,NA,NA,NA,NA,NA,NA,-0.835244151,-0.571098736,-0.651242466,-1.079411018,-0.132649524,-0.140997366
535,16929,Touki Toussaint,,-3.410756721,609,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.333458369,-0.501477276,-0.901537944,-0.736305232,-0.405387802
1133,25376,Nick Mears,PIT,-3.417243909,610,NA,NA,NA,NA,NA,NA,NA,-0.554208245,-0.571098736,-0.501477276,-0.990474481,-0.791183024,-0.008802148
1127,24655,Owen Miller,CLE,-3.451006252,411,NA,-0.758702783,-0.786579471,-0.725676124,-0.722208645,0.194620746,-0.652459975,NA,NA,NA,NA,NA,NA
821,19535,Ryan Hendrix,CIN,-3.458221648,611,NA,NA,NA,NA,NA,NA,NA,-0.532590098,-0.571098736,-0.480082249,-0.901537944,-0.699720038,-0.273192584
1385,sa3008340,Devin Sweet,SEA,-3.460653301,612,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.079143008,0.25463704,-0.278990302,-0.669778238
690,18353,Daz Cameron,DET,-3.463729505,412,NA,-0.586533282,-0.585511099,-0.690766366,-0.645779742,-0.573238678,-0.381900338,NA,NA,NA,NA,NA,NA
1179,4062,Dexter Fowler,,-3.490270861,413,NA,-0.448797681,-0.484976913,-0.516217576,-0.511705825,-1.024920692,-0.503652175,NA,NA,NA,NA,NA,NA
1013,20739,Humberto Mejía,,-3.495740454,613,NA,NA,NA,NA,NA,NA,NA,-0.856862298,-0.333458369,-0.907982791,-0.101109109,-0.626549649,-0.669778238
328,14663,Chi Chi González,,-3.499829823,614,NA,NA,NA,NA,NA,NA,NA,0.24566318,-0.333458369,-0.223341923,-1.790903316,-0.992401593,-0.405387802
1200,4972,Cole Hamels,,-3.499996882,615,NA,NA,NA,NA,NA,NA,NA,-0.792007858,-0.095818002,-0.822402683,-0.456855258,-0.663134843,-0.669778238
55,11203,Grant Dayton,,-3.50418845,616,NA,NA,NA,NA,NA,NA,NA,-1.073043764,-0.571098736,-1.036352954,-0.190045646,-0.09606433,-0.53758302
737,18900,Leody Taveras,TEX,-3.50547479,414,NA,-0.414363781,-0.484976913,-0.551127334,-0.549355175,-0.799079685,-0.706571902,NA,NA,NA,NA,NA,NA
979,20344,Blake Cederlind,PIT,-3.50706702,617,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.571098736,-0.907982791,-0.545791795,-0.022893941,-0.53758302
245,13696,Robert Gsellman,CHC,-3.523559431,618,NA,NA,NA,NA,NA,NA,NA,-0.662298978,-0.571098736,-0.758217601,-0.723664869,-0.535086663,-0.273192584
990,20387,Anthony Kay,,-3.524591396,619,NA,NA,NA,NA,NA,NA,NA,-0.878480444,-0.571098736,-0.822402683,-0.545791795,-0.169234719,-0.53758302
1100,22717,Angel Zerpa,KCR,-3.529315155,620,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-1.014957927,-0.278982183,0.013691253,-0.669778238
611,17682,Ralph Garza Jr.,,-3.532384117,621,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.715427547,-0.545791795,-0.699720038,-0.273192584
1304,8722,Jason Castro,HOU,-3.535812278,415,NA,-0.620967182,-0.384442727,-0.62094685,-0.628521009,-1.250761699,-0.030172811,NA,NA,NA,NA,NA,NA
